time,temperature
12:23:41,22.27

12:23:42,21.78

12:23:43,21.78

12:23:44,21.78

12:23:45,21.29

12:23:46,22.27

12:23:47,22.27

12:23:48,22.27

12:23:49,21.29

12:23:50,21.78

12:23:51,22.27

12:23:52,22.27

12:23:53,22.75

12:23:54,22.75

12:23:55,22.75

12:23:56,22.75

12:23:57,22.75

12:23:58,22.75

12:23:59,22.75

12:24:00,23.24

12:24:01,22.75

12:24:02,23.24

12:24:03,22.75

12:24:04,23.24

12:24:05,22.75

12:24:06,22.75

12:24:07,23.24

12:24:08,23.73

12:24:09,23.73

12:24:10,23.24

12:24:11,23.73

12:24:12,23.73

12:24:13,23.73

12:24:14,23.73

12:24:15,23.73

12:24:16,23.24

12:24:17,24.22

12:24:18,24.22

12:24:19,23.24

12:24:20,24.22

12:24:21,24.22

12:24:22,24.71

12:24:23,24.71

12:24:24,24.71

12:24:25,24.22

12:24:26,25.20

12:24:27,25.20

12:24:28,25.20

12:24:29,25.20

12:24:30,24.71

12:24:31,24.22

12:24:32,24.22

12:24:33,25.68

12:24:34,25.68

12:24:35,25.68

12:24:36,25.20

12:24:37,24.71

12:24:38,26.17

12:24:39,26.66

12:24:40,26.17

12:24:41,26.17

12:24:42,25.20

12:24:43,26.17

12:24:44,26.17

12:24:45,25.68

12:24:46,26.17

12:24:47,26.66

12:24:48,26.66

12:24:49,27.15

12:24:50,26.66

12:24:51,27.15

12:24:52,27.15

12:24:53,26.66

12:24:54,27.15

12:24:55,27.15

12:24:56,27.15

12:24:57,27.64

12:24:58,27.64

12:24:59,27.64

12:25:00,28.13

12:25:01,28.13

12:25:02,28.13

12:25:03,28.13

12:25:04,28.13

12:25:05,28.61

12:25:06,28.61

12:25:07,28.61

12:25:08,28.61

12:25:09,28.61

12:25:10,29.10

12:25:11,29.10

12:25:12,28.61

12:25:13,29.10

12:25:14,29.10

12:25:15,28.13

12:25:16,29.59

12:25:17,29.10

12:25:18,29.59

12:25:19,29.59

12:25:20,30.08

12:25:21,29.10

12:25:22,30.08

12:25:23,29.59

12:25:24,30.08

12:25:25,29.10

12:25:26,30.08

12:25:27,30.57

12:25:28,30.08

12:25:29,31.05

12:25:30,30.57

12:25:31,30.57

12:25:32,30.08

12:25:33,31.05

12:25:34,31.05

12:25:35,31.05

12:25:36,30.57

12:25:37,30.08

12:25:38,31.54

12:25:39,31.54

12:25:40,31.54

12:25:41,32.03

12:25:42,31.54

12:25:43,32.03

12:25:44,32.03

12:25:45,32.52

12:25:46,32.03

12:25:47,32.03

12:25:48,32.52

12:25:49,32.52

12:25:50,31.05

12:25:51,32.52

12:25:52,33.01

12:25:53,33.01

12:25:54,33.01

12:25:55,33.50

12:25:56,33.01

12:25:57,32.03

12:25:58,33.01

12:25:59,33.98

12:26:00,33.50

12:26:01,33.98

12:26:02,33.98

12:26:03,33.98

12:26:04,34.47

12:26:05,34.47

12:26:06,34.47

12:26:07,34.96

12:26:08,34.47

12:26:09,34.96

12:26:10,34.96

12:26:11,34.96

12:26:12,35.45

12:26:13,35.45

12:26:14,35.94

12:26:15,34.96

12:26:16,35.94

12:26:17,35.94

12:26:18,34.96

12:26:19,36.43

12:26:20,36.43

12:26:21,36.91

12:26:22,35.94

12:26:23,36.91

12:26:24,36.43

12:26:25,37.40

12:26:26,36.91

12:26:27,37.40

12:26:28,37.89

12:26:29,38.38

12:26:30,38.38

12:26:31,38.38

12:26:32,38.38

12:26:33,38.38

12:26:34,38.87

12:26:35,37.89

12:26:36,39.36

12:26:37,39.36

12:26:38,39.36

12:26:39,39.36

12:26:40,39.36

12:26:41,40.33

12:26:42,39.84

12:26:43,39.36

12:26:44,40.82

12:26:45,40.33

12:26:46,40.82

12:26:47,40.33

12:26:48,41.31

12:26:49,40.82

12:26:50,41.31

12:26:51,41.31

12:26:52,40.82

12:26:53,41.31

12:26:54,41.31

12:26:55,41.80

12:26:56,41.80

12:26:57,42.29

12:26:58,41.80

12:26:59,42.29

12:27:00,42.29

12:27:01,42.29

12:27:02,42.77

12:27:03,42.29

12:27:04,42.77

12:27:05,43.26

12:27:06,43.26

12:27:07,43.26

12:27:08,44.24

12:27:09,43.75

12:27:10,43.75

12:27:11,44.24

12:27:12,43.75

12:27:13,44.24

12:27:14,43.26

12:27:15,44.73

12:27:16,44.24

12:27:17,45.21

12:27:18,45.21

12:27:19,45.21

12:27:20,45.21

12:27:21,45.70

12:27:22,45.70

12:27:23,46.19

12:27:24,46.68

12:27:25,45.70

12:27:26,47.17

12:27:27,46.68

12:27:28,47.66

12:27:29,48.14

12:27:30,48.63

12:27:31,48.63

12:27:32,47.66

12:27:33,48.63

12:27:34,48.63

12:27:35,48.14

12:27:36,48.14

12:27:37,48.63

12:27:38,48.14

12:27:39,49.12

12:27:40,49.12

12:27:41,49.61

12:27:42,49.12

12:27:43,48.63

12:27:44,49.12

12:27:45,49.12

12:27:46,49.61

12:27:47,48.63

12:27:48,50.10

12:27:49,49.61

12:27:50,50.59

12:27:51,50.59

12:27:52,51.07

12:27:53,51.07

12:27:54,51.56

12:27:55,51.56

12:27:56,51.56

12:27:57,51.56

12:27:58,52.05

12:27:59,51.56

12:28:00,52.05

12:28:01,53.03

12:28:02,52.54

12:28:03,52.54

12:28:04,52.54

12:28:05,53.03

12:28:06,53.52

12:28:07,53.52

12:28:08,54.00

12:28:09,53.52

12:28:10,53.52

12:28:11,54.00

12:28:12,54.98

12:28:13,54.49

12:28:14,55.47

12:28:15,54.98

12:28:16,54.49

12:28:17,54.98

12:28:18,55.47

12:28:19,55.96

12:28:20,55.96

12:28:21,56.93

12:28:22,56.45

12:28:23,56.93

12:28:24,56.93

12:28:25,56.45

12:28:26,56.93

12:28:27,56.93

12:28:28,56.93

12:28:29,57.91

12:28:30,57.91

12:28:31,56.93

12:28:32,57.42

12:28:33,57.91

12:28:34,58.40

12:28:35,57.91

12:28:36,58.40

12:28:37,58.40

12:28:38,57.91

12:28:39,57.42

12:28:40,58.89

12:28:41,57.91

12:28:42,58.89

12:28:43,57.91

12:28:44,59.38

12:28:45,59.38

12:28:46,59.38

12:28:47,59.86

12:28:48,59.38

12:28:49,58.40

12:28:50,60.35

12:28:51,60.35

12:28:52,60.84

12:28:53,60.84

12:28:54,59.38

12:28:55,60.84

12:28:56,61.82

12:28:57,61.82

12:28:58,61.33

12:28:59,61.33

12:29:00,61.82

12:29:01,61.82

12:29:02,62.30

12:29:03,62.79

12:29:04,62.30

12:29:05,62.79

12:29:06,62.79

12:29:07,62.79

12:29:08,62.30

12:29:09,64.26

12:29:10,64.26

12:29:11,64.26

12:29:12,64.26

12:29:13,63.77

12:29:14,64.26

12:29:15,64.75

12:29:16,65.23

12:29:17,65.23

12:29:18,65.23

12:29:19,65.23

12:29:20,65.23

12:29:21,65.23

12:29:22,66.21

12:29:23,65.72

12:29:24,66.21

12:29:25,65.72

12:29:26,66.21

12:29:27,65.72

12:29:28,66.21

12:29:29,67.19

12:29:30,67.19

12:29:31,66.70

12:29:32,67.19

12:29:33,67.68

12:29:34,67.68

12:29:35,68.16

12:29:36,67.68

12:29:37,67.19

12:29:38,67.68

12:29:39,68.65

12:29:40,68.16

12:29:41,68.16

12:29:42,69.14

12:29:43,69.14

12:29:44,69.14

12:29:45,69.14

12:29:46,70.12

12:29:47,70.12

12:29:48,70.12

12:29:49,70.12

12:29:50,70.61

12:29:51,70.61

12:29:52,70.61

12:29:53,69.63

12:29:54,71.09

12:29:55,71.09

12:29:56,71.09

12:29:57,70.61

12:29:58,71.09

12:29:59,72.07

12:30:00,71.58

12:30:01,71.58

12:30:02,71.09

12:30:03,72.07

12:30:04,71.58

12:30:05,72.07

12:30:06,73.05

12:30:07,72.07

12:30:08,72.07

12:30:09,72.56

12:30:10,73.05

12:30:11,72.07

12:30:12,73.54

12:30:13,73.05

12:30:14,74.02

12:30:15,74.02

12:30:16,74.02

12:30:17,74.02

12:30:18,75.98

12:30:19,75.49

12:30:20,75.00

12:30:21,75.49

12:30:22,75.00

12:30:23,74.51

12:30:24,75.98

12:30:25,75.00

12:30:26,75.49

12:30:27,75.98

12:30:28,75.49

12:30:29,75.98

12:30:30,76.46

12:30:31,76.95

12:30:32,76.95

12:30:33,75.98

12:30:34,76.46

12:30:35,76.95

12:30:36,75.98

12:30:37,77.44

12:30:38,77.44

12:30:39,77.93

12:30:40,76.46

12:30:41,77.44

12:30:42,77.93

12:30:43,77.93

12:30:44,77.44

12:30:45,78.42

12:30:46,77.93

12:30:47,77.93

12:30:48,77.93

12:30:49,78.42

12:30:50,77.93

12:30:51,78.91

12:30:52,78.42

12:30:53,79.88

12:30:54,79.88

12:30:55,80.37

12:30:56,79.88

12:30:57,80.86

12:30:58,80.86

12:30:59,81.35

12:31:00,80.86

12:31:01,81.35

12:31:02,81.35

12:31:03,81.35

12:31:04,81.35

12:31:05,81.35

12:31:06,82.32

12:31:07,82.81

12:31:08,82.81

12:31:09,81.84

12:31:10,81.84

12:31:11,83.30

12:31:12,83.30

12:31:13,83.30

12:31:14,84.28

12:31:15,84.28

12:31:16,84.28

12:31:17,84.28

12:31:18,83.79

12:31:19,83.79

12:31:20,84.77

12:31:21,85.25

12:31:22,85.74

12:31:23,86.23

12:31:24,86.23

12:31:25,86.23

12:31:26,86.23

12:31:27,86.23

12:31:28,85.74

12:31:29,85.74

12:31:30,87.21

12:31:31,86.23

12:31:32,86.72

12:31:33,87.21

12:31:34,87.21

12:31:35,87.70

12:31:36,87.21

12:31:37,87.70

12:31:38,86.23

12:31:39,87.21

12:31:40,87.70

12:31:41,88.18

12:31:42,87.70

12:31:43,87.21

12:31:44,88.18

12:31:45,89.16

12:31:46,89.16

12:31:47,89.16

12:31:48,89.65

12:31:49,89.16

12:31:50,89.16

12:31:51,89.65

12:31:52,89.65

12:31:53,89.65

12:31:54,90.63

12:31:55,89.65

12:31:56,91.60

12:31:57,92.09

12:31:58,91.60

12:31:59,92.09

12:32:00,204.39

12:32:01,264.45

12:32:02,260.55

12:32:03,251.76

12:32:04,249.32

12:32:05,244.92

12:32:06,245.90

12:32:07,247.36

12:32:08,247.85

12:32:09,251.27

12:32:10,258.11

12:32:11,262.01

12:32:12,264.45

12:32:13,264.94

12:32:14,270.31

12:32:15,270.31

12:32:16,270.80

12:32:17,130.66

12:32:18,133.59

12:32:19,124.80

12:32:20,120.41

12:32:21,126.27

12:32:22,127.73

12:32:23,124.80

12:32:24,130.18

12:32:25,137.01

12:32:26,138.96

12:32:27,142.38

12:32:28,148.24

12:32:29,154.59

12:32:30,169.24

12:32:31,169.73

12:32:32,158.98

12:32:33,183.40

12:32:34,180.96

12:32:35,173.14

12:32:36,133.59

12:32:37,104.79

12:32:38,102.34

12:32:39,101.37

12:32:40,162.40

12:32:41,195.61

12:32:42,188.28

12:32:43,175.59

12:32:44,166.31

12:32:45,140.43

12:32:46,146.78

12:32:47,145.31

12:32:48,138.48

12:32:49,131.64

12:32:50,134.08

12:32:51,140.43

12:32:52,125.29

12:32:53,133.59

12:32:54,140.92

12:32:55,145.31

12:32:56,142.87

12:32:57,140.43

12:32:58,127.73

12:32:59,118.46

12:33:00,111.62

12:33:01,110.16

12:33:02,106.25

12:33:03,101.86

12:33:04,103.32

12:33:05,102.83

12:33:06,102.83

12:33:07,100.88

12:33:08,102.34

12:33:09,102.34

12:33:10,102.34

12:33:11,102.34

12:33:12,101.37

12:33:13,101.86

12:33:14,100.88

12:33:15,99.90

12:33:16,101.37

12:33:17,100.39

12:33:18,102.34

12:33:19,101.86

12:33:20,100.88

12:33:21,102.34

12:33:22,102.34

12:33:23,102.83

12:33:24,101.86

12:33:25,101.37

12:33:26,101.86

12:33:27,101.86

12:33:28,101.86

12:33:29,102.34

12:33:30,101.86

12:33:31,100.39

12:33:32,101.86

12:33:33,101.86

12:33:34,102.34

12:33:35,102.34

12:33:36,101.86

12:33:37,101.37

12:33:38,102.34

12:33:39,102.34

12:33:40,102.34

12:33:41,101.86

12:33:42,101.37

12:33:43,101.86

12:33:44,101.86

12:33:45,102.34

12:33:46,101.86

12:33:47,101.86

12:33:48,101.37

12:33:49,102.34

12:33:50,101.86

12:33:51,102.34

12:33:52,102.34

12:33:53,102.83

12:33:54,102.34

12:33:55,103.81

12:33:56,102.83

12:33:57,102.83

12:33:58,103.81

12:33:59,105.76

12:34:00,103.81

12:34:01,102.83

12:34:02,102.83

12:34:03,102.83

12:34:04,103.32

12:34:05,101.86

12:34:06,104.79

12:34:07,103.32

12:34:08,102.83

12:34:09,103.32

12:34:10,102.83

12:34:11,104.30

12:34:12,103.32

12:34:13,102.83

12:34:14,102.83

12:34:15,101.86

12:34:16,103.32

12:34:17,104.79

12:34:18,102.83

12:34:19,103.32

12:34:20,102.83

12:34:21,102.83

12:34:22,101.86

12:34:23,101.86

12:34:24,101.37

12:34:25,101.37

12:34:26,102.34

12:34:27,104.79

12:34:28,103.81

12:34:29,103.81

12:34:30,103.32

12:34:31,103.32

12:34:32,104.30

12:34:33,102.83

12:34:34,102.34

12:34:35,102.83

12:34:36,101.86

12:34:37,102.34

12:34:38,102.83

12:34:39,102.83

12:34:40,103.32

12:34:41,102.83

12:34:42,101.86

12:34:43,103.81

12:34:44,106.25

12:34:45,104.79

12:34:46,103.81

12:34:47,103.32

12:34:48,103.81

12:34:49,102.34

12:34:50,103.81

12:34:51,104.79

12:34:52,104.79

12:34:53,106.74

12:34:54,105.27

12:34:55,102.34

12:34:56,103.32

12:34:57,102.83

12:34:58,102.83

12:34:59,102.34

12:35:00,103.32

12:35:01,102.34

12:35:02,102.34

12:35:03,102.34

12:35:04,102.34

12:35:05,102.34

12:35:06,101.86

12:35:07,102.34

12:35:08,102.34

12:35:09,102.34

12:35:10,102.34

12:35:11,105.27

12:35:12,104.79

12:35:13,104.30

12:35:14,105.27

12:35:15,105.27

12:35:16,106.25

12:35:17,105.27

12:35:18,102.83

12:35:19,102.34

12:35:20,102.34

12:35:21,101.86

12:35:22,102.34

12:35:23,100.88

12:35:24,103.32

12:35:25,101.86

12:35:26,102.34

12:35:27,101.37

12:35:28,101.37

12:35:29,102.34

12:35:30,101.37

12:35:31,102.34

12:35:32,103.81

12:35:33,104.30

12:35:34,103.32

12:35:35,102.83

12:35:36,103.81

12:35:37,105.27

12:35:38,105.27

12:35:39,103.32

12:35:40,102.83

12:35:41,101.86

12:35:42,101.86

12:35:43,101.86

12:35:44,102.34

12:35:45,102.83

12:35:46,102.34

12:35:47,102.34

12:35:48,102.83

12:35:49,100.88

12:35:50,102.83

12:35:51,102.83

12:35:52,102.83

12:35:53,103.32

12:35:54,103.32

12:35:55,102.34

12:35:56,102.83

12:35:57,102.83

12:35:58,100.88

12:35:59,102.34

12:36:00,102.83

12:36:01,101.37

12:36:02,103.32

12:36:03,106.25

12:36:04,105.27

12:36:05,105.27

12:36:06,104.79

12:36:07,105.27

12:36:08,105.27

12:36:09,106.25

12:36:10,103.81

12:36:11,103.32

12:36:12,102.83

12:36:13,101.37

12:36:14,101.86

12:36:15,101.86

12:36:16,105.27

12:36:17,102.83

12:36:18,102.34

12:36:19,101.86

12:36:20,102.83

12:36:21,102.83

12:36:22,103.32

12:36:23,102.34

12:36:24,102.34

12:36:25,102.83

12:36:26,102.34

12:36:27,102.34

12:36:28,102.83

12:36:29,102.34

12:36:30,101.37

12:36:31,102.34

12:36:32,102.34

12:36:33,102.34

12:36:34,108.20

12:36:35,106.25

12:36:36,105.76

12:36:37,106.74

12:36:38,104.30

12:36:39,102.34

12:36:40,101.37

12:36:41,101.86

12:36:42,102.83

12:36:43,102.83

12:36:44,102.34

12:36:45,101.86

12:36:46,102.34

12:36:47,104.79

12:36:48,106.25

12:36:49,101.86

12:36:50,102.83

12:36:51,103.32

12:36:52,102.34

12:36:53,102.83

12:36:54,103.81

12:36:55,104.30

12:36:56,102.83

12:36:57,102.83

12:36:58,102.34

12:36:59,102.83

12:37:00,103.81

12:37:01,105.27

12:37:02,108.69

12:37:03,105.27

12:37:04,101.86

12:37:05,101.86

12:37:06,101.37

12:37:07,102.83

12:37:08,101.86

12:37:09,101.86

12:37:10,102.34

12:37:11,104.79

12:37:12,107.23

12:37:13,105.27

12:37:14,102.83

12:37:15,102.34

12:37:16,102.34

12:37:17,101.86

12:37:18,102.34

12:37:19,102.34

12:37:20,102.83

12:37:21,104.79

12:37:22,103.81

12:37:23,104.30

12:37:24,102.34

12:37:25,103.81

12:37:26,102.83

12:37:27,102.83

12:37:28,105.27

12:37:29,102.83

12:37:30,101.37

12:37:31,103.32

12:37:32,102.34

12:37:33,103.81

12:37:34,102.83

12:37:35,102.34

12:37:36,102.34

12:37:37,102.34

12:37:38,101.37

12:37:39,102.34

12:37:40,103.81

12:37:41,102.83

12:37:42,102.34

12:37:43,102.34

12:37:44,103.32

12:37:45,101.37

12:37:46,101.37

12:37:47,100.39

12:37:48,102.34

12:37:49,102.83

12:37:50,103.81

12:37:51,103.32

12:37:52,104.30

12:37:53,103.32

12:37:54,102.83

12:37:55,102.34

12:37:56,102.34

12:37:57,103.32

12:37:58,102.34

12:37:59,102.34

12:38:00,101.37

12:38:01,102.34

12:38:02,102.34

12:38:03,102.83

12:38:04,108.69

12:38:05,107.23

12:38:06,103.81

12:38:07,102.34

12:38:08,102.34

12:38:09,102.34

12:38:10,103.81

12:38:11,102.34

12:38:12,102.34

12:38:13,101.86

12:38:14,101.37

12:38:15,104.30

12:38:16,107.71

12:38:17,107.23

12:38:18,106.74

12:38:19,103.81

12:38:20,103.81

12:38:21,102.34

12:38:22,101.37

12:38:23,100.39

12:38:24,102.83

12:38:25,101.86

12:38:26,102.83

12:38:27,101.86

12:38:28,102.34

12:38:29,102.34

12:38:30,104.30

12:38:31,102.83

12:38:32,101.86

12:38:33,101.86

12:38:34,101.86

12:38:35,101.37

12:38:36,101.86

12:38:37,101.86

12:38:38,101.37

12:38:39,101.86

12:38:40,101.86

12:38:41,101.86

12:38:42,100.39

12:38:43,106.25

12:38:44,105.76

12:38:45,106.74

12:38:46,105.27

12:38:47,104.30

12:38:48,102.34

12:38:49,101.86

12:38:50,103.32

12:38:51,102.34

12:38:52,102.34

12:38:53,101.86

12:38:54,101.86

12:38:55,101.86

12:38:56,101.86

12:38:57,101.37

12:38:58,101.37

12:38:59,101.86

12:39:00,102.83

12:39:01,105.27

12:39:02,104.79

12:39:03,107.23

12:39:04,106.74

12:39:05,103.81

12:39:06,102.83

12:39:07,102.34

12:39:08,101.86

12:39:09,101.86

12:39:10,101.37

12:39:11,100.39

12:39:12,100.39

12:39:13,101.86

12:39:14,101.86

12:39:15,101.86

12:39:16,101.86

12:39:17,101.86

12:39:18,101.86

12:39:19,106.25

12:39:20,104.30

12:39:21,103.81

12:39:22,103.32

12:39:23,103.81

12:39:24,102.83

12:39:25,101.86

12:39:26,101.37

12:39:27,101.37

12:39:28,102.34

12:39:29,101.37

12:39:30,101.86

12:39:31,101.86

12:39:32,101.86

12:39:33,102.34

12:39:34,101.86

12:39:35,101.37

12:39:36,100.88

12:39:37,101.37

12:39:38,105.27

12:39:39,102.34

12:39:40,102.34

12:39:41,102.34

12:39:42,102.34

12:39:43,102.34

12:39:44,100.39

12:39:45,101.37

12:39:46,101.37

12:39:47,101.37

12:39:48,102.34

12:39:49,102.34

12:39:50,101.86

12:39:51,101.86

12:39:52,101.86

12:39:53,101.86

12:39:54,100.88

12:39:55,100.39

12:39:56,101.86

12:39:57,99.41

12:39:58,101.86

12:39:59,101.37

12:40:00,100.88

12:40:01,101.86

12:40:02,101.37

12:40:03,101.37

12:40:04,105.27

12:40:05,103.32

12:40:06,101.37

12:40:07,101.37

12:40:08,102.83

12:40:09,102.83

12:40:10,101.37

12:40:11,101.37

12:40:12,100.88

12:40:13,102.83

12:40:14,102.83

12:40:15,102.83

12:40:16,102.83

12:40:17,102.83

12:40:18,102.34

12:40:19,101.37

12:40:20,101.37

12:40:21,101.37

12:40:22,102.34

12:40:23,101.37

12:40:24,101.86

12:40:25,104.30

12:40:26,103.32

12:40:27,104.79

12:40:28,103.32

12:40:29,102.83

12:40:30,102.34

12:40:31,102.34

12:40:32,102.83

12:40:33,102.83

12:40:34,102.34

12:40:35,103.81

12:40:36,103.81

12:40:37,105.27

12:40:38,102.83

12:40:39,102.83

12:40:40,103.32

12:40:41,102.34

12:40:42,103.32

12:40:43,102.83

12:40:44,101.37

12:40:45,101.86

12:40:46,101.37

12:40:47,101.86

12:40:48,101.86

12:40:49,100.88

12:40:50,100.39

12:40:51,102.34

12:40:52,100.88

12:40:53,100.39

12:40:54,102.83

12:40:55,103.32

12:40:56,101.86

12:40:57,102.34

12:40:58,101.86

12:40:59,101.86

12:41:00,101.86

12:41:01,100.88

12:41:02,100.39

12:41:03,100.39

12:41:04,101.37

12:41:05,101.86

12:41:06,102.83

12:41:07,101.86

12:41:08,101.86

12:41:09,102.34

12:41:10,103.81

12:41:11,102.83

12:41:12,102.34

12:41:13,102.34

12:41:14,102.83

12:41:15,102.34

12:41:16,103.32

12:41:17,102.34

12:41:18,101.37

12:41:19,100.88

12:41:20,101.86

12:41:21,102.34

12:41:22,106.25

12:41:23,102.34

12:41:24,102.34

12:41:25,102.34

12:41:26,102.34

12:41:27,103.32

12:41:28,101.37

12:41:29,103.81

12:41:30,101.86

12:41:31,102.34

12:41:32,101.86

12:41:33,102.34

12:41:34,101.86

12:41:35,102.83

12:41:36,105.27

12:41:37,102.83

12:41:38,101.86

12:41:39,101.86

12:41:40,103.32

12:41:41,102.34

12:41:42,101.86

12:41:43,101.86

12:41:44,106.74

12:41:45,103.81

12:41:46,102.83

12:41:47,101.86

12:41:48,102.83

