time,temperature
15:40:35,21.29

15:40:36,20.80

15:40:37,20.80

15:40:38,20.80

15:40:39,20.80

15:40:40,20.80

15:40:41,20.80

15:40:42,21.29

15:40:43,20.80

15:40:44,20.80

15:40:45,20.80

15:40:46,20.80

15:40:47,20.80

15:40:48,21.29

15:40:49,20.80

15:40:50,20.80

15:40:51,20.80

15:40:52,20.80

15:40:53,20.80

15:40:54,20.80

15:40:55,21.29

15:40:56,20.80

15:40:57,20.80

15:40:58,20.80

15:40:59,21.29

15:41:00,20.80

15:41:01,20.80

15:41:02,20.80

15:41:03,20.80

15:41:04,20.80

15:41:05,20.80

15:41:06,20.80

15:41:07,20.80

15:41:08,20.80

15:41:09,20.80

15:41:10,21.29

15:41:11,20.80

15:41:12,20.80

15:41:13,21.29

15:41:14,20.80

15:41:15,20.80

15:41:16,20.80

15:41:17,20.80

15:41:18,20.80

15:41:19,20.80

15:41:20,20.80

15:41:21,21.29

15:41:22,20.80

15:41:23,20.80

15:41:24,20.80

15:41:25,20.80

15:41:26,20.80

15:41:27,20.80

15:41:28,20.80

15:41:29,20.80

15:41:30,20.80

15:41:31,20.80

15:41:32,21.29

15:41:33,21.29

15:41:34,20.80

15:41:35,20.80

15:41:36,20.80

15:41:37,20.80

15:41:38,20.80

15:41:39,20.80

15:41:40,21.29

15:41:41,20.80

15:41:42,20.80

15:41:43,21.29

15:41:44,20.80

15:41:45,20.80

15:41:46,20.80

15:41:47,20.80

15:41:48,20.80

15:41:49,21.29

15:41:50,21.29

15:41:51,20.80

15:41:52,21.29

15:41:53,20.80

15:41:54,20.80

15:41:55,21.29

15:41:56,20.80

15:41:57,20.80

15:41:58,20.80

15:41:59,20.80

15:42:00,20.80

15:42:01,20.80

15:42:02,20.80

15:42:03,21.29

15:42:04,20.80

15:42:05,20.80

15:42:06,21.29

15:42:07,20.80

15:42:08,21.29

15:42:09,20.80

15:42:10,20.80

15:42:11,21.29

15:42:12,21.29

15:42:13,21.29

15:42:14,21.29

15:42:15,20.80

15:42:16,20.80

15:42:17,20.80

15:42:18,21.29

15:42:19,20.80

15:42:20,20.80

15:42:21,20.80

15:42:22,21.29

15:42:23,20.80

15:42:24,21.29

15:42:25,20.80

15:42:26,20.80

15:42:27,21.29

15:42:28,20.80

15:42:29,21.29

15:42:30,20.80

15:42:31,20.80

15:42:32,20.80

15:42:33,21.29

15:42:34,21.29

15:42:35,21.29

15:42:36,21.29

15:42:37,21.29

15:42:38,21.29

15:42:39,21.29

15:42:40,21.29

15:42:41,20.80

15:42:42,21.29

15:42:43,21.29

15:42:44,20.80

15:42:45,21.29

15:42:46,20.80

15:42:47,21.29

15:42:48,21.29

15:42:49,21.29

15:42:50,20.80

15:42:51,21.29

15:42:52,20.80

15:42:53,20.80

15:42:54,21.29

15:42:55,21.29

15:42:56,21.29

15:42:57,20.80

15:42:58,21.29

15:42:59,21.29

15:43:00,21.29

15:43:01,21.29

15:43:02,20.80

15:43:03,21.29

15:43:04,21.29

15:43:05,21.29

15:43:06,21.29

15:43:07,21.29

15:43:08,21.29

15:43:09,21.29

15:43:10,21.29

15:43:11,20.80

15:43:12,21.29

15:43:13,21.29

15:43:14,21.29

15:43:15,21.29

15:43:16,21.29

15:43:17,21.29

15:43:18,21.29

15:43:19,21.29

15:43:20,21.29

15:43:21,21.29

15:43:22,21.29

15:43:23,20.80

15:43:24,21.29

15:43:25,21.29

15:43:26,21.29

15:43:27,21.29

15:43:28,21.29

15:43:29,20.80

15:43:30,20.80

15:43:31,20.80

15:43:32,21.29

15:43:33,21.29

15:43:34,21.29

15:43:35,20.80

15:43:36,20.80

15:43:37,21.29

15:43:38,20.80

15:43:39,21.29

15:43:40,21.29

15:43:41,20.80

15:43:42,20.80

15:43:43,21.29

15:43:44,21.29

15:43:45,20.80

15:43:46,21.29

15:43:47,21.29

15:43:48,21.29

15:43:49,21.29

15:43:50,21.29

15:43:51,20.80

15:43:52,20.80

15:43:53,21.29

15:43:54,20.80

15:43:55,21.29

15:43:56,20.80

15:43:57,21.29

15:43:58,21.29

15:43:59,21.29

15:44:00,20.80

15:44:01,21.29

15:44:02,21.29

15:44:03,21.29

15:44:04,21.29

15:44:05,21.29

15:44:06,21.29

15:44:07,20.80

15:44:08,21.29

15:44:09,20.80

15:44:10,21.29

15:44:11,20.80

15:44:12,21.29

15:44:13,21.29

15:44:14,20.80

15:44:15,20.80

15:44:16,21.29

15:44:17,20.80

15:44:18,20.80

15:44:19,21.29

15:44:20,21.29

15:44:21,21.29

15:44:22,20.80

15:44:23,21.29

15:44:24,21.29

15:44:25,21.29

15:44:26,21.29

15:44:27,21.29

15:44:28,21.29

15:44:29,21.29

15:44:30,20.80

15:44:31,21.29

15:44:32,21.29

15:44:33,21.29

15:44:34,21.29

15:44:35,21.29

15:44:36,20.80

15:44:37,20.80

15:44:38,21.29

15:44:39,20.80

15:44:40,21.29

15:44:41,20.80

15:44:42,21.29

15:44:43,20.80

15:44:44,20.80

15:44:45,21.29

15:44:46,21.29

15:44:47,21.29

15:44:48,20.80

15:44:49,20.80

15:44:50,20.80

15:44:51,21.29

15:44:52,21.29

15:44:53,21.29

15:44:54,21.29

15:44:55,21.29

15:44:56,20.80

15:44:57,20.80

15:44:58,21.29

15:44:59,20.80

15:45:00,20.80

15:45:01,21.29

15:45:02,20.80

15:45:03,21.29

15:45:04,20.80

15:45:05,21.29

15:45:06,20.80

15:45:07,20.80

15:45:08,20.80

15:45:09,20.80

15:45:10,20.80

15:45:11,20.80

15:45:12,21.29

15:45:13,21.29

15:45:14,21.29

15:45:15,20.80

15:45:16,21.29

15:45:17,21.29

15:45:18,20.80

15:45:19,20.80

15:45:20,20.80

15:45:21,21.29

15:45:22,21.29

15:45:23,20.80

15:45:24,20.80

15:45:25,20.80

15:45:26,21.29

15:45:27,20.80

15:45:28,21.29

15:45:29,20.80

15:45:30,20.80

15:45:31,21.29

15:45:32,20.80

15:45:33,20.80

15:45:34,20.80

15:45:35,21.29

15:45:36,20.80

15:45:37,21.29

15:45:38,20.80

15:45:39,20.80

15:45:40,21.29

15:45:41,21.29

15:45:42,20.80

15:45:43,20.80

15:45:44,21.29

15:45:45,20.80

15:45:46,20.80

15:45:47,20.80

15:45:48,20.80

15:45:49,20.80

15:45:50,20.80

15:45:51,20.80

15:45:52,21.29

15:45:53,20.80

15:45:54,21.29

15:45:55,21.29

15:45:56,20.80

15:45:57,20.80

15:45:58,20.80

15:45:59,20.80

15:46:00,20.80

15:46:01,20.80

15:46:02,21.29

15:46:03,20.80

15:46:04,20.80

15:46:05,21.29

15:46:06,20.80

15:46:07,20.80

15:46:08,20.80

15:46:09,20.80

15:46:10,20.80

15:46:11,20.80

15:46:12,20.80

15:46:13,20.80

15:46:14,20.80

15:46:15,20.80

15:46:16,20.80

15:46:17,21.29

15:46:18,21.29

15:46:19,20.80

15:46:20,20.80

15:46:21,21.29

15:46:22,20.80

15:46:23,20.80

15:46:24,20.80

15:46:25,20.80

15:46:26,20.80

15:46:27,20.80

15:46:28,20.80

15:46:29,21.29

15:46:30,20.80

15:46:31,20.80

15:46:32,21.29

15:46:33,20.80

15:46:34,20.80

15:46:35,20.80

15:46:36,21.29

15:46:37,21.29

15:46:38,20.80

15:46:39,20.80

15:46:40,20.80

15:46:41,21.29

15:46:42,20.80

15:46:43,21.29

15:46:44,21.29

15:46:45,20.80

15:46:46,20.80

15:46:47,20.80

15:46:48,20.80

15:46:49,21.29

15:46:50,20.80

15:46:51,20.80

15:46:52,21.29

15:46:53,20.80

15:46:54,21.29

15:46:55,20.80

15:46:56,20.80

15:46:57,20.80

15:46:58,20.80

15:46:59,21.29

15:47:00,20.80

15:47:01,21.29

15:47:02,21.29

15:47:03,20.80

15:47:04,20.80

15:47:05,20.80

15:47:06,20.80

15:47:07,20.80

15:47:08,20.80

15:47:09,20.80

15:47:10,20.80

15:47:11,20.80

15:47:12,20.80

15:47:13,20.80

15:47:14,20.80

15:47:15,20.80

15:47:16,20.80

15:47:17,20.80

15:47:18,20.80

15:47:19,20.80

15:47:20,20.80

15:47:21,20.80

15:47:22,20.80

15:47:23,20.80

15:47:24,21.29

15:47:25,20.80

15:47:26,21.29

15:47:27,21.29

15:47:28,20.80

15:47:29,20.80

15:47:30,20.80

15:47:31,21.29

15:47:32,20.80

15:47:33,20.80

15:47:34,20.80

15:47:35,20.80

15:47:36,20.80

15:47:37,21.29

15:47:38,20.80

15:47:39,20.80

15:47:40,20.80

15:47:41,21.29

15:47:42,21.29

15:47:43,20.80

15:47:44,20.80

15:47:45,20.80

15:47:46,21.29

15:47:47,20.80

15:47:48,20.80

15:47:49,20.80

15:47:50,20.80

15:47:51,21.29

15:47:52,21.29

15:47:53,21.29

15:47:54,21.29

15:47:55,21.29

15:47:56,21.29

15:47:57,20.80

15:47:58,20.80

15:47:59,20.80

15:48:00,21.29

15:48:01,21.29

15:48:02,21.29

15:48:03,21.29

15:48:04,21.29

15:48:05,21.29

15:48:06,20.80

15:48:07,21.29

15:48:08,20.80

15:48:09,21.29

15:48:10,21.29

15:48:11,20.80

15:48:12,20.80

15:48:13,20.80

15:48:14,20.80

15:48:15,20.80

15:48:16,21.29

15:48:17,21.29

15:48:18,21.29

15:48:19,20.80

15:48:20,20.80

15:48:21,21.29

15:48:22,20.80

15:48:23,20.80

15:48:24,20.80

15:48:25,20.80

15:48:26,21.29

15:48:27,21.29

15:48:28,21.29

15:48:29,20.80

15:48:30,21.29

15:48:31,20.80

15:48:32,20.80

15:48:33,20.80

15:48:34,21.29

15:48:35,21.29

15:48:36,21.29

15:48:37,21.29

15:48:38,21.29

15:48:39,21.29

15:48:40,21.29

15:48:41,20.80

15:48:42,20.80

15:48:43,21.29

15:48:44,21.29

15:48:45,21.29

15:48:46,21.29

15:48:47,20.80

15:48:48,21.29

15:48:49,20.80

15:48:50,21.29

15:48:51,21.29

15:48:52,20.80

15:48:53,21.29

15:48:54,21.29

15:48:55,20.80

15:48:56,20.80

15:48:57,20.80

15:48:58,20.80

15:48:59,21.29

15:49:00,21.29

15:49:01,21.29

15:49:02,21.29

15:49:03,21.29

15:49:04,21.29

15:49:05,21.29

15:49:06,21.29

15:49:07,21.29

15:49:08,21.29

15:49:09,20.80

15:49:10,21.29

15:49:11,20.80

15:49:12,21.29

15:49:13,21.29

15:49:14,21.29

15:49:15,21.29

15:49:16,21.29

15:49:17,21.29

15:49:18,20.80

15:49:19,20.80

15:49:20,20.80

15:49:21,20.80

15:49:22,21.29

15:49:23,21.29

15:49:24,21.29

15:49:25,20.80

15:49:26,21.29

15:49:27,21.29

15:49:28,21.29

15:49:29,20.80

15:49:30,20.80

15:49:31,21.29

15:49:32,21.29

15:49:33,20.80

15:49:34,21.29

15:49:35,21.29

15:49:36,20.80

15:49:37,21.29

15:49:38,20.80

15:49:39,20.80

15:49:40,20.80

15:49:41,21.29

15:49:42,21.29

15:49:43,20.80

15:49:44,20.80

15:49:45,20.80

15:49:46,20.80

15:49:47,21.29

15:49:48,20.80

15:49:49,21.29

15:49:50,21.29

15:49:51,20.80

15:49:52,21.29

15:49:53,21.29

15:49:54,21.29

15:49:55,21.29

15:49:56,20.80

15:49:57,21.29

15:49:58,21.29

15:49:59,21.29

15:50:00,21.29

15:50:01,21.29

15:50:02,20.80

15:50:03,21.29

15:50:04,21.29

15:50:05,20.80

15:50:06,21.29

15:50:07,21.29

15:50:08,20.80

15:50:09,21.29

15:50:10,21.29

15:50:11,21.29

15:50:12,21.29

15:50:13,20.80

15:50:14,20.80

15:50:15,21.29

15:50:16,21.29

15:50:17,21.29

15:50:18,20.80

15:50:19,20.80

15:50:20,21.29

15:50:21,20.80

15:50:22,20.80

15:50:23,20.80

15:50:24,21.29

15:50:25,21.29

15:50:26,20.80

15:50:27,20.80

15:50:28,20.80

15:50:29,20.80

15:50:30,21.29

15:50:31,21.29

15:50:32,21.29

15:50:33,21.29

15:50:34,21.29

15:50:35,21.29

15:50:36,21.29

15:50:37,21.29

15:50:38,21.29

15:50:39,20.80

15:50:40,21.29

15:50:41,21.29

15:50:42,21.29

15:50:43,21.29

15:50:44,21.29

15:50:45,20.80

15:50:46,20.80

15:50:47,20.80

15:50:48,21.29

15:50:49,21.29

15:50:50,20.80

15:50:51,20.80

15:50:52,21.29

15:50:53,21.29

15:50:54,20.80

15:50:55,20.80

15:50:56,21.29

15:50:57,21.29

15:50:58,21.29

15:50:59,21.29

15:51:00,21.29

15:51:01,20.80

15:51:02,20.80

15:51:03,21.29

15:51:04,21.29

15:51:05,20.80

15:51:06,21.29

15:51:07,21.29

15:51:08,21.29

15:51:09,21.29

15:51:10,21.29

15:51:11,21.29

15:51:12,20.80

15:51:13,20.80

15:51:14,21.29

15:51:15,21.29

15:51:16,20.80

15:51:17,21.29

15:51:18,20.80

15:51:19,20.80

15:51:20,21.29

15:51:21,21.29

15:51:22,21.29

15:51:23,20.80

15:51:24,21.29

15:51:25,21.29

15:51:26,20.80

15:51:27,21.29

15:51:28,20.80

15:51:29,20.80

15:51:30,21.29

15:51:31,21.29

15:51:32,21.29

15:51:33,21.29

15:51:34,21.29

15:51:35,20.80

15:51:36,21.29

15:51:37,20.80

15:51:38,20.80

15:51:39,20.80

15:51:40,21.29

15:51:41,21.29

15:51:42,20.80

15:51:43,21.29

15:51:44,20.80

15:51:45,20.80

15:51:46,21.29

15:51:47,20.80

15:51:48,20.80

15:51:49,21.29

15:51:50,21.29

15:51:51,21.29

15:51:52,21.29

15:51:53,21.29

15:51:54,21.29

15:51:55,21.29

15:51:56,20.80

15:51:57,21.29

15:51:58,21.29

15:51:59,21.29

15:52:00,20.80

15:52:01,21.29

15:52:02,21.29

15:52:03,21.29

15:52:04,21.29

15:52:05,21.29

15:52:06,21.29

15:52:07,21.29

15:52:08,21.29

15:52:09,21.29

15:52:10,21.29

15:52:11,21.29

15:52:12,21.29

15:52:13,21.29

15:52:14,21.29

15:52:15,21.29

15:52:16,21.29

15:52:17,21.29

15:52:18,21.29

15:52:19,21.29

15:52:20,20.80

15:52:21,20.80

15:52:22,21.29

15:52:23,21.29

15:52:24,20.80

15:52:25,21.29

15:52:26,21.29

15:52:27,20.80

15:52:28,21.29

15:52:29,21.29

15:52:30,21.29

15:52:31,20.80

15:52:32,20.80

15:52:33,21.29

15:52:34,21.29

15:52:35,21.29

15:52:36,21.29

15:52:37,20.80

15:52:38,21.29

15:52:39,21.29

15:52:40,20.80

15:52:41,21.29

15:52:42,21.29

15:52:43,21.29

15:52:44,21.29

15:52:45,21.29

15:52:46,21.29

15:52:47,20.80

15:52:48,21.29

15:52:49,21.29

15:52:50,20.80

15:52:51,21.29

15:52:52,21.29

15:52:53,21.29

15:52:54,21.29

15:52:55,20.80

15:52:56,20.80

15:52:57,21.29

15:52:58,21.29

15:52:59,21.29

15:53:00,20.80

15:53:01,20.80

15:53:02,20.80

15:53:03,21.29

15:53:04,21.29

15:53:05,21.29

15:53:06,21.29

15:53:07,21.29

15:53:08,20.80

15:53:09,21.29

15:53:10,20.80

15:53:11,21.29

15:53:12,20.80

15:53:13,21.29

15:53:14,21.29

15:53:15,21.29

15:53:16,20.80

15:53:17,20.80

15:53:18,20.80

15:53:19,20.80

15:53:20,20.80

15:53:21,20.80

15:53:22,21.29

15:53:23,20.80

15:53:24,21.29

15:53:25,20.80

15:53:26,20.80

15:53:27,21.29

15:53:28,20.80

15:53:29,20.80

15:53:30,20.80

15:53:31,21.29

15:53:32,21.29

15:53:33,21.29

15:53:34,21.29

15:53:35,21.29

15:53:36,21.29

15:53:37,20.80

15:53:38,20.80

15:53:39,20.80

15:53:40,21.29

15:53:41,21.29

15:53:42,20.80

15:53:43,21.29

15:53:44,20.80

15:53:45,20.80

15:53:46,21.29

15:53:47,20.80

15:53:48,21.29

15:53:49,21.29

15:53:50,21.29

15:53:51,21.29

15:53:52,21.29

15:53:53,20.80

15:53:54,21.29

15:53:55,21.29

15:53:56,21.29

15:53:57,20.80

15:53:58,20.80

15:53:59,20.80

15:54:00,20.80

15:54:01,21.29

15:54:02,21.29

15:54:03,21.29

15:54:04,20.80

15:54:05,21.29

15:54:06,20.80

15:54:07,20.80

15:54:08,20.80

15:54:09,20.80

15:54:10,21.29

15:54:11,21.29

15:54:12,21.29

15:54:13,20.80

15:54:14,21.29

15:54:15,21.29

15:54:16,20.80

15:54:17,20.80

15:54:18,20.80

15:54:19,21.29

15:54:20,20.80

15:54:21,20.80

15:54:22,20.80

15:54:23,20.80

15:54:24,20.80

15:54:25,20.80

15:54:26,20.80

15:54:27,20.80

15:54:28,20.80

15:54:29,21.29

15:54:30,21.29

15:54:31,20.80

15:54:32,21.29

15:54:33,20.80

15:54:34,20.80

15:54:35,20.80

15:54:36,20.80

15:54:37,20.80

15:54:38,20.80

15:54:39,20.80

15:54:40,21.29

15:54:41,20.80

15:54:42,21.29

15:54:43,21.29

15:54:44,21.29

15:54:45,21.29

15:54:46,20.80

15:54:47,20.80

15:54:48,20.80

15:54:49,20.80

15:54:50,21.29

15:54:51,20.80

15:54:52,20.80

15:54:53,20.80

15:54:54,20.80

15:54:55,20.80

15:54:56,20.80

15:54:57,20.80

15:54:58,20.80

15:54:59,20.80

15:55:00,20.80

15:55:01,20.80

15:55:02,20.80

15:55:03,20.80

15:55:04,20.80

15:55:05,20.80

15:55:06,20.80

15:55:07,20.80

15:55:08,20.80

15:55:09,20.80

15:55:10,21.29

15:55:11,20.80

15:55:12,20.80

15:55:13,21.29

15:55:14,20.80

15:55:15,20.80

15:55:16,20.80

15:55:17,20.80

15:55:18,21.29

15:55:19,21.29

15:55:20,20.80

15:55:21,21.29

15:55:22,21.29

15:55:23,20.80

15:55:24,20.80

15:55:25,20.80

15:55:26,20.80

15:55:27,20.80

15:55:28,20.80

15:55:29,20.80

15:55:30,20.80

15:55:31,20.80

15:55:32,20.80

15:55:33,20.80

15:55:34,20.80

15:55:35,20.80

15:55:36,20.80

15:55:37,20.80

15:55:38,20.80

15:55:39,20.80

15:55:40,20.80

15:55:41,20.80

15:55:42,20.80

15:55:43,20.80

15:55:44,20.80

15:55:45,20.80

15:55:46,20.80

15:55:47,20.80

15:55:48,20.80

15:55:49,20.80

15:55:50,21.29

15:55:51,20.80

15:55:52,20.80

15:55:53,20.80

15:55:54,20.80

15:55:55,21.29

15:55:56,20.80

15:55:57,21.29

15:55:58,20.80

15:55:59,20.80

15:56:00,20.80

15:56:01,21.29

15:56:02,20.80

15:56:03,21.29

15:56:04,20.80

15:56:05,20.80

15:56:06,21.29

15:56:07,20.80

15:56:08,20.80

15:56:09,20.80

15:56:10,20.80

15:56:11,21.29

15:56:12,21.29

15:56:13,20.80

15:56:14,20.80

15:56:15,20.80

15:56:16,20.80

15:56:17,21.29

15:56:18,20.80

15:56:19,20.80

15:56:20,20.80

15:56:21,21.29

15:56:22,20.80

15:56:23,21.29

15:56:24,20.80

15:56:25,20.80

15:56:26,20.80

15:56:27,21.29

15:56:28,20.80

15:56:29,20.80

15:56:30,20.80

15:56:31,20.80

15:56:32,20.80

15:56:33,20.80

15:56:34,20.80

15:56:35,20.80

15:56:36,20.80

15:56:37,20.80

15:56:38,20.80

15:56:39,20.80

15:56:40,20.80

15:56:41,21.29

15:56:42,20.80

15:56:43,20.80

15:56:44,20.80

15:56:45,20.80

15:56:46,20.80

15:56:47,20.80

15:56:48,20.80

15:56:49,20.80

15:56:50,20.80

15:56:51,20.80

15:56:52,20.80

15:56:53,20.80

15:56:54,21.29

15:56:55,20.80

15:56:56,20.80

15:56:57,20.80

15:56:58,20.80

15:56:59,21.29

15:57:00,20.80

15:57:01,20.80

15:57:02,20.80

15:57:03,20.80

15:57:04,20.80

15:57:05,20.80

15:57:06,21.29

15:57:07,20.80

15:57:08,21.29

15:57:09,20.80

15:57:10,20.80

15:57:11,20.80

15:57:12,20.80

15:57:13,20.80

15:57:14,20.80

15:57:15,20.80

15:57:16,20.80

15:57:17,21.29

15:57:18,20.80

15:57:19,20.80

15:57:20,20.80

15:57:21,20.80

15:57:22,20.80

15:57:23,20.80

15:57:24,20.80

15:57:25,20.80

15:57:26,20.80

15:57:27,20.80

15:57:28,20.80

15:57:29,21.29

15:57:30,20.80

15:57:31,20.80

15:57:32,20.80

15:57:33,20.80

15:57:34,20.80

15:57:35,20.80

15:57:36,20.80

15:57:37,21.29

15:57:38,20.80

15:57:39,20.80

15:57:40,20.80

15:57:41,21.29

15:57:42,20.80

15:57:43,21.29

15:57:44,20.80

15:57:45,20.80

15:57:46,20.80

15:57:47,20.80

15:57:48,20.80

15:57:49,20.80

15:57:50,20.80

15:57:51,21.29

15:57:52,20.80

15:57:53,20.80

15:57:54,20.80

15:57:55,20.80

15:57:56,20.80

15:57:57,20.80

15:57:58,20.80

15:57:59,20.80

15:58:00,20.80

15:58:01,20.80

15:58:02,20.80

15:58:03,20.80

15:58:04,20.80

15:58:05,20.80

15:58:06,20.80

15:58:07,20.80

15:58:08,21.29

15:58:09,20.80

15:58:10,20.80

15:58:11,20.80

15:58:12,20.80

15:58:13,20.80

15:58:14,20.80

15:58:15,20.80

15:58:16,20.80

15:58:17,20.80

15:58:18,21.29

15:58:19,20.80

15:58:20,20.80

15:58:21,20.80

15:58:22,20.80

15:58:23,20.80

15:58:24,20.80

15:58:25,20.80

15:58:26,21.29

15:58:27,20.80

15:58:28,20.80

15:58:29,20.80

15:58:30,20.80

15:58:31,20.80

15:58:32,20.80

15:58:33,20.80

15:58:34,21.29

15:58:35,20.80

15:58:36,20.80

15:58:37,20.80

15:58:38,20.80

15:58:39,20.80

15:58:40,20.80

15:58:41,20.80

15:58:42,20.80

15:58:43,21.29

15:58:44,20.80

15:58:45,20.80

15:58:46,20.80

15:58:47,20.80

15:58:48,20.80

15:58:49,20.80

15:58:50,20.80

15:58:51,21.29

15:58:52,20.80

15:58:53,20.80

15:58:54,21.29

15:58:55,20.80

15:58:56,20.80

15:58:57,20.80

15:58:58,20.80

15:58:59,21.29

15:59:00,20.80

15:59:01,21.29

15:59:02,20.80

15:59:03,20.80

15:59:04,20.80

15:59:05,20.80

15:59:06,20.80

15:59:07,20.80

15:59:08,20.80

15:59:09,20.80

15:59:10,20.80

15:59:11,20.80

15:59:12,20.80

15:59:13,20.80

15:59:14,20.80

15:59:15,21.29

15:59:16,20.80

15:59:17,20.80

15:59:18,20.80

